"#OG id"	"OG name"	"uberon mapping status"	"entity"	"entity name"	"qualifier"	"HOM ID"	"reference"	"ECO ID"	"ECO name"	"CIO ID"	"confidence  code name"	"taxon ID"	"taxon name"	"supporting text"	"assigned by"	"curator"	"date"	"comment"																																																																					
		"ok 1X"	"UBERON:0001017"	"central nervous system"		"HOM:0000007"	"PMID:24098981 ""Holland LZ, Carvalho JE, Escriva H, Laudet V, Schubert M, Shimeld SM, Yu JK, Evolution of bilaterian central nervous systems: a single origin? Evodevo (2013)"""	"ECO:0000033"	"traceable author statement"	"CIO:0000004"	"Medium confidence assertion"	33213	"Bilateria"	"The question of whether the ancestral bilaterian had a central nervous system (CNS) or a diffuse ectodermal nervous system has been hotly debated. Considerable evidence supports the theory that a CNS evolved just once. However, an alternative view proposes that the chordate CNS evolved from the ectodermal nerve net of a hemichordate-like ancestral deuterostome, implying independent evolution of the CNS in chordates and protostomes."	"bgee"	"ANN"	"2013-10-18"	"debate"																																																																					
"OG:0000396"	"autonomic nervous system"	"ok 1X"	"UBERON:0002410"	"autonomic nervous system"		"HOM:0000007"	"DOI:10.1002/1097-0185(20000615)261:3<111::AID-AR6>3.0.CO;2-F ""Butler AB, Chordate evolution and the origin of craniates: An old brain in a new head. AnaT Rec (New Anat) (2000)"""	"ECO:0000071"	"morphological similarity evidence"	"CIO:0000003"	"High confidence assertion"	89593	"Craniata"	"From comparative analyses of craniate brains, a morphotype of the brain in the earliest craniate stock can be constructed. In marked contrast to cephalochordates, the ancestral craniate morphotype had a plethora of unique features, which included a telencephalon with pallial and subpallial parts, paired olfactory bulbs with substantial projections to most or all of the telencephalic pallium, paired lateral eyes and ears, a lateral line system for both electroreception and mechanoreception, spinal cord dorsal root ganglia, and an autonomic nervous system."	"bgee"	"ANN"	"2013-06-10"																																																																						
"OG:0000399"	"peripheral nervous system"	"ok 1X"	"UBERON:0000010"	"peripheral nervous system"		"HOM:0000007"	"DOI:10.1007/978-0-387-46954-6_6 ""Dupin E, Creuzet S, Le Douarin NM, The contribution of the neural crest to the vertebrate body. Advances in experimental medicine and biology (2006)"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	7711	"Chordata"	"(...) specific vertebrate traits within the chordate phylum such as skeletal tissues, PNS [peripheral nervous system], and spectacular head and brain development, are linked to the NC (neural crest) and its derivatives."	"bgee"	"ANN"	"2013-06-10"																																																																						
"OG:0000384"	"sympathetic nervous system"	"ok 1X"	"UBERON:0000013"	"sympathetic nervous system"		"HOM:0000007"	"ISBN:978-0471210054 ""Butler AB and Hodos W, Comparative vertebrate neuroanatomy: Evolution and Adaptation (2005) p.461-463"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	32523	"Tetrapoda"	"The autonomic nervous system is composed of three divisions: the sympathetic division, the parasympathetic division, and the enteric division. (...) In ray-finned teleost fishes, a sympathetic chain is present, and dual innervation of additional organs can be observed. A similar pattern can be found in amphibians (...). The evolution of the autonomic nervous system has been quite conservative, especially in the tetrapod lineage."	"bgee"	"ANN"	"2013-06-10"																																																																						
"OG:0000384"	"sympathetic nervous system"	"ok 1X"	"UBERON:0000013"	"sympathetic nervous system"		"HOM:0000007"	"ISBN:978-0471210054 ""Butler AB and Hodos W, Comparative vertebrate neuroanatomy: Evolution and Adaptation (2005) p.461-463"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"	"The autonomic nervous system is composed of three divisions: the sympathetic division, the parasympathetic division, and the enteric division. (...) In ray-finned teleost fishes, a sympathetic chain is present, and dual innervation of additional organs can be observed. A similar pattern can be found in amphibians (...). The evolution of the autonomic nervous system has been quite conservative, especially in the tetrapod lineage."	"bgee"	"ANN"	"2013-06-10"																																																																						
"//"	"NEURON"																																																																																						
"OG:0001483"	"neuron"	"ok 1X"	"CL:0000540"	"neuron"		"HOM:0000007"	"ISBN:978-0198566694 ""Schmidt-Rhaesa A, The evolution of organ systems (2007) p.96"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	6072	"Eumetazoa"	"As any textbook tells, the 'first' nerves recognizable at a cellular level are found in cnidarians. This means that nerve cells evolved in the eumetazoan ancestor."	"bgee"	"ANN"	"2013-06-10"																																																																						
"OG:0001690"	"motor neuron"	"was no match, so new match"	"CL:0000100"	"motor neuron"		"HOM:0000007"	"DOI:10.1038/nrg2416 ""Arendt D, The evolution of cell types in animals: emerging principles from molecular studies. Nature Reviews Genetics (2008)"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	33213	"Bilateria"	"Pioneering studies revealed the homology of somatic motor neurons between vertebrates, insects (Drosophila spp.) and nematodes (Caenorhabditis spp.)."	"bgee"	"ANN"	"2013-06-10"																																																																						
"OG:0001484"	"Rohon-Beard neuron"	"ok 1X"	"CL:0000247"	"Rohon-Beard neuron"		"HOM:0000007"	"DOI:10.1038/nrn2703 ""Holland LZ, Chordate roots of the vertebrate nervous system: expanding the molecular toolkit. Nature Reviews Neuroscience (2009)"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000004"	"Medium confidence assertion"	7711	"Chordata"	"Unequivocal homologues of the neural crest and placodes, other than the olfactory and adenohypophyseal placodes, are lacking in amphioxus, although intramedullary sensory cells in the dorsal portion of the amphioxus CNS are thought to be homologous to Rohon-Beard sensory neurons (Large, mechanosensory neurons in the dorsal portion of the spinal cord of larval anamniote vertebrates. They typically degenerate later in development) ."	"bgee"	"ANN"	"2013-06-10"																																																																						
			"UBERON:0005053"	"nerve cord"		"HOM:0000007"	"PMID:25903626 ""Holland ND, Holland LZ, Holland PW, Scenarios for the making of vertebrates. Nature (2015)"""	"ECO:0000075"	"gene expression similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	33213	"Bilateria"	"In the 1990s, advances in developmental genetics - again with arthropods leading the way - set the stage for the revival of the annelid theory. The fly dpp gene was found to be expressed dorsally and to have dorsalizing activity, whereas the homologous frog bmp4 was expressed ventrally and found to have ventralizing activity. Arendt and Nuebler-Jung interpreted this pattern as support for homology between arthropod and vertebrate nerve cords and indicative of a dorsoventral inversion of the body during the invertebrate-to-vertebrate transition. The proposed nerve-cord homology was strengthened by the discovery that the fly sog gene was expressed ventrally and had ventralizing activity, whereas the homologous frog chordin gene was expressed dorsally and had dorsalizing activity. In addition, sog/chordin and dpp/bmp4 antagonized one another to establish a dorsoventral axis that was reversed between flies and frogs. Additional support came from the finding that neural progenitor cells in the central nervous system (CNS) were organized in longitudinal bands each characterized by a distinctive suite of gene expression that was homologous between flies and vertebrates, and that gene expression in these bands was comparable mediolaterally in both organisms."	"bgee"	"ANN"	"2015-04-30"	"annelid theory (versus enteropneusts theory: Deuterostomia)"																																																																					
"//"	"EMBRYONIC STRUCTURES"																																																																																						
"OG:0000081"	"hypochord"	"ok 1X"	"UBERON:0003058"	"hypochord"		"HOM:0000007"	"PMID:21172337 ""Dal-Pra S, Thisse C, Thisse B, FoxA transcription factors are essential for the development of dorsal axial structures. Developmental biology (2011)"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"	"In vertebrates, embryonic structures present at the dorsal midline, prechordal plate, notochord, hypochord and floor plate share a common embryonic origin. In zebrafish, they derive from a pool of progenitors located within the embryonic shield at the onset of gastrulation. The molecular mechanisms responsible for the common development of these structures remain unknown."	"bgee"	"ANN"	"2013-06-10"																																																																						
"OG:0000081"	"hypochord"	"ok 1X"	"UBERON:0003058"	"hypochord"		"HOM:0000007"	"PMID:10648245 ""Cleaver O, Seufert DW, Krieg PA, Endoderm patterning by the notochord: development of the hypochord in Xenopus. Development (2000)"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000005"	"Low confidence assertion"	7742	"Vertebrata"	"The hypochord, or subnotochordal rod, is an endodermally derived tissue that exists transiently in the embryos of fish, lampreys and amphibians."	"bgee"	"ANN"	"2013-06-10"																																																																						
"OG:0000199"	"notochord"	"ok 1X"	"UBERON:0002328"	"notochord"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.28"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000003"	"High confidence assertion"	7711	"Chordata"	"(...) at some stage of its development, every chordate exhibits five uniquely derived characters or synapomorphies of the group: (...) (3) a stiff, longitudinal rod of turgid cells along the dorsal part of the body that is called a notochord (...)."	"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0000199"	"notochord"	"ok 1X"	"UBERON:0002328"	"notochord"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.28"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	7711	"Chordata"	"(...) at some stage of its development, every chordate exhibits five uniquely derived characters or synapomorphies of the group: (...) (3) a stiff, longitudinal rod of turgid cells along the dorsal part of the body that is called a notochord (...)."	"bgee"	"AUC"	"2013-05-27"																																																																						
