HOM ID	HOM name	entity	entity name	qualifier	taxon ID	taxon name	line type	ECO ID	ECO name	confidence code ID	confidence code name	reference	reference title	supporting text	assigned by	curator	date
HOM:0000007	historical homology	UBERON:0000033	head		33213	Bilateria	RAW	ECO:0000063	compositional similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:12070079	Erwin DH, Davidson EH, The last common bilaterian ancestor. Development (2002)	Many regulatory genes appear to be utilized in at least superficially similar ways in the development of particular body parts in Drosophila and in chordates. These similarities have been widely interpreted as functional homologies, producing the conventional view of the last common protostome-deuterostome ancestor (PDA) as a complex organism that possessed some of the same body parts as modern bilaterians. Here we discuss an alternative view, in which the last common PDA had a less complex body plan than is frequently conceived. (...) Although the heads, hearts, eyes, etc., of insects, vertebrates and other creatures carry out analogous functions, neither their developmental morphogenesis, nor their functional anatomies are actually very similar if considered in any detail. However, in each of the body parts, respectively, the same differentiated cell types are employed across the Bilateria, and it is this fact that underlies their analogous functions: heads all require various types of neurons and their ganglionic associations (...)	bgee	ANN	2013-07-11
HOM:0000007	historical homology	UBERON:0000033	head		33213	Bilateria	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:12070079	Erwin DH, Davidson EH, The last common bilaterian ancestor. Development (2002)	Many regulatory genes appear to be utilized in at least superficially similar ways in the development of particular body parts in Drosophila and in chordates. These similarities have been widely interpreted as functional homologies, producing the conventional view of the last common protostome-deuterostome ancestor (PDA) as a complex organism that possessed some of the same body parts as modern bilaterians. Here we discuss an alternative view, in which the last common PDA had a less complex body plan than is frequently conceived. (...) Although the heads, hearts, eyes, etc., of insects, vertebrates and other creatures carry out analogous functions, neither their developmental morphogenesis, nor their functional anatomies are actually very similar if considered in any detail. However, in each of the body parts, respectively, the same differentiated cell types are employed across the Bilateria, and it is this fact that underlies their analogous functions: heads all require various types of neurons and their ganglionic associations (...)	bgee	ANN	2013-07-11
HOM:0000007	historical homology	UBERON:0000033	head		33213	Bilateria	SUMMARY			CONF:0000013	congruent evidences of multiple experimental types, best confidence medium				Bgee		
HOM:0000007	historical homology	UBERON:0000044	dorsal root ganglion		89593	Craniata	RAW	ECO:0000071	morphological similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1002/1097-0185(20000615)261:3<111::AID-AR6>3.0.CO;2-F	Butler AB, Chordate evolution and the origin of craniates: An old brain in a new head. AnaT Rec (New Anat) (2000)	From comparative analyses of craniate brains, a morphotype of the brain in the earliest craniate stock can be constructed. In marked contrast to cephalochordates, the ancestral craniate morphotype had a plethora of unique features, which included a telencephalon with pallial and subpallial parts, paired olfactory bulbs with substantial projections to most or all of the telencephalic pallium, paired lateral eyes and ears, a lateral line system for both electroreception and mechanoreception, spinal cord dorsal root ganglia, and an autonomic nervous system.	bgee	ANN	2013-06-13
HOM:0000007	historical homology	UBERON:0000044	dorsal root ganglion		89593	Craniata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1002/1097-0185(20000615)261:3<111::AID-AR6>3.0.CO;2-F	Butler AB, Chordate evolution and the origin of craniates: An old brain in a new head. AnaT Rec (New Anat) (2000)	From comparative analyses of craniate brains, a morphotype of the brain in the earliest craniate stock can be constructed. In marked contrast to cephalochordates, the ancestral craniate morphotype had a plethora of unique features, which included a telencephalon with pallial and subpallial parts, paired olfactory bulbs with substantial projections to most or all of the telencephalic pallium, paired lateral eyes and ears, a lateral line system for both electroreception and mechanoreception, spinal cord dorsal root ganglia, and an autonomic nervous system.	bgee	ANN	2013-06-13
HOM:0000007	historical homology	UBERON:0000044	dorsal root ganglion		89593	Craniata	SUMMARY			CONF:0000012	congruent evidences of multiple experimental types, best confidence high				Bgee		
HOM:0000007	historical homology	UBERON:0000045	ganglion		33213	Bilateria	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	PMID:23580521		Monophyly of Bilateria, together with the presence of a midline neuropil in both annelids and arthropods, suggests that a central complex–like midline structure already existed in the common bilaterian ancestor before the split to Protostomia and Deuterostomia, which likely possessed a complex, tripartite brain (11, 57). It follows that genealogical correspondence due to common evolutionary origin (58) is the most parsimonious explanation for the observed multitude of similarities between basal ganglia and the central complex, which suggests that homologous circuits mediate comparable behavioral functions across phyla.	bgee	ANN	2013-06-14
HOM:0000007	historical homology	UBERON:0000056	ureter		32524	Amniota	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0072528305	Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.543	The first embryonic hint of a metanephros is the formation of the metanephric duct that appears as a ureteric diverticulum arising at the base of preexisting mesonephric duct. The ureteric diverticulum grows dorsally into the posterior region of the nephric ridge. Here it enlarges and stimulates the growth of metanephric tubules that come to make up the metanephric kidney. The metanephros becomes the adult kidney of amniotes, and the metanephric duct is usually called the ureter.	bgee	ANN	2013-08-28
HOM:0000007	historical homology	UBERON:0000057	urethra		40674	Mammalia	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1016/j.ydbio.2008.03.017	Seifert AW, Harfe BD, Cohn MJ, Cell lineage analysis demonstrates an endodermal origin of the distal urethra and perineum. Developmental Biology (2008)	In both male and female mammalian embryos, development of the external genitalia begins with the emergence of the paired genital swellings immediately above the cloaca (see Perriton et al. 2002 for a detailed description of normal external genitalia development in mouse). These swellings fuse medially and give rise to the bipotential genital tubercle, which can be masculinized to form the penis or feminized to form the clitoris. As the genital tubercle grows out, the ventral side of the cloacal endoderm forms a bilaminar urethral plate that extends into the genital tubercle, and this structure later cavitates in a proximal to distal direction to form the urethral tube (Hynes and Fraher, 2004a; Perriton et al., 2002).	bgee	ANN	2013-08-29
HOM:0000007	historical homology	UBERON:0000059	large intestine		32523	Tetrapoda	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.566	Intestinal surface area also is increased in amphibians and reptiles by internal folds and occasionally by a few villi. The intestine can be divided into a small intestine and a slightly wider large intestine.	bgee	ANN	2013-07-08
HOM:0000007	historical homology	UBERON:0000065	respiratory tract		32523	Tetrapoda	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.592 Figure 18-15	Respiratory tract of tetrapods has different degree of compartimentalization. [curator]	bgee	ANN	2013-09-06
HOM:0000007	historical homology	UBERON:0000065	respiratory tract		436491	Theropoda	RAW	ECO:0000060	positional similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:19711481	Schachner ER, Lyson TR, Dodson P, Evolution of the respiratory system in nonavian theropods: evidence from rib and vertebral morphology. Anat Rec (Hoboken) (2009)	The avian respiratory tract is composed of two main components: the rigid gas exchanging bronchial lungs and the nonvascularized ventilatory air sacs (...) Analyses of diapophyseal and parapophyseal position and thoracic rib morphology suggest that most nonavian theropods possessed lungs that were deeply incised by the adjacent bicapitate thoracic ribs. This functionally constrains the lungs as rigid nonexpansive organs that were likely ventilated by accessory nonvascularized air sacs. The axial anatomy of this group also reveals that a crocodilian-like hepatic-piston lung would be functionally and biomechanically untenable. Taken together with the evidence that avian-like air sacs were present in basal theropods, these data lead us to conclude that an avian-style pulmonary system was likely a universal theropod trait.	bgee	ANN	2013-09-06
HOM:0000007	historical homology	UBERON:0000065	respiratory tract		436491	Theropoda	RAW	ECO:0000071	morphological similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:19711481	Schachner ER, Lyson TR, Dodson P, Evolution of the respiratory system in nonavian theropods: evidence from rib and vertebral morphology. Anat Rec (Hoboken) (2009)	The avian respiratory tract is composed of two main components: the rigid gas exchanging bronchial lungs and the nonvascularized ventilatory air sacs (...) Analyses of diapophyseal and parapophyseal position and thoracic rib morphology suggest that most nonavian theropods possessed lungs that were deeply incised by the adjacent bicapitate thoracic ribs. This functionally constrains the lungs as rigid nonexpansive organs that were likely ventilated by accessory nonvascularized air sacs. The axial anatomy of this group also reveals that a crocodilian-like hepatic-piston lung would be functionally and biomechanically untenable. Taken together with the evidence that avian-like air sacs were present in basal theropods, these data lead us to conclude that an avian-style pulmonary system was likely a universal theropod trait.	bgee	ANN	2013-09-06
