HOM ID	HOM name	entity	entity name	taxon ID	taxon name	CIO ID	CIO name	supporting text
HOM:0000007	historical homology	UBERON:0001153	caecum	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001154	vermiform appendix	38609	Diprotodontia	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0001154	vermiform appendix	314146	Euarchontoglires	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0001155	colon	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001160	fundus of stomach	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001166	pylorus	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001174	common bile duct	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001175	common hepatic duct	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001178	visceral peritoneum	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001179	peritoneal cavity	8457	Sauropsida	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001179	peritoneal cavity	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001184	renal artery	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001187	testicular artery	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Chordata
HOM:0000007	historical homology	UBERON:0001190	ovarian artery	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Chordata
HOM:0000007	historical homology	UBERON:0001193	hepatic artery	7711	Chordata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001194	splenic artery	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001202	pyloric sphincter	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001216	jejunal vein	32524	Amniota	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001217	ileal vein	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001221	transversus abdominis muscle	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001222	right ureter	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001223	left ureter	32524	Amniota	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001229	renal corpuscle	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001232	collecting duct of renal tubule	7742	Vertebrata	CIO:0000013	confidence statement from congruent evidence lines of multiple types, overall confidence medium	
HOM:0000007	historical homology	UBERON:0001235	adrenal cortex	89593	Craniata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001236	adrenal medulla	89593	Craniata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001245	anus	33213	Bilateria	CIO:0000027	confidence statement from weakly conflicting evidence lines of multiple types, overall confidence medium	
HOM:0000007	historical homology	UBERON:0001247	falciform ligament	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001255	urinary bladder	32523	Tetrapoda	CIO:0000013	confidence statement from congruent evidence lines of multiple types, overall confidence medium	
HOM:0000007	historical homology	UBERON:0001264	pancreas	89593	Craniata	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0001269	acetabular part of hip bone	1338369	Dipnotetrapodomorpha	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001273	ilium	1338369	Dipnotetrapodomorpha	CIO:0000013	confidence statement from congruent evidence lines of multiple types, overall confidence medium	
HOM:0000007	historical homology	UBERON:0001276	epithelium of stomach	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001277	intestinal epithelium	7742	Vertebrata	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0001278	epithelium of large intestine	32523	Tetrapoda	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0001280	liver parenchyma	7742	Vertebrata	CIO:0000012	confidence statement from congruent evidence lines of multiple types, overall confidence high	
HOM:0000007	historical homology	UBERON:0001281	hepatic sinusoid	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001285	nephron	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001288	loop of Henle	40674	Mammalia	CIO:0000019	confidence statement from congruent evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0001295	endometrium	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001296	myometrium	40674	Mammalia	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001299	glans penis	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001299|UBERON:0002411|UBERON:0004713	glans penis|clitoris|corpus cavernosum penis	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001301	epididymis	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001305	ovarian follicle	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001310	umbilical artery	9347	Eutheria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001319	vaginal vein	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001322	sciatic nerve	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001331	skin of penis	8459	Testudines	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001331	skin of penis	8492	Archosauria	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001331	skin of penis	8509	Squamata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001331	skin of penis	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001332	prepuce of penis	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001342	mesovarium	89593	Craniata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001343	seminiferous tubule of testis	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001344	epithelium of vagina	40674	Mammalia	CIO:0000024	confidence statement from weakly conflicting evidence lines of same type, overall confidence medium	
HOM:0000007	historical homology	UBERON:0001359	cerebrospinal fluid	7742	Vertebrata	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001366	parietal peritoneum	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001373	sartorius muscle	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001373|UBERON:0013511|UBERON:0014888	sartorius muscle|ambiens muscle|iliotibialis muscle	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001377	quadriceps femoris	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001388	gastrocnemius	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001419	skin of limb	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001434	skeletal system	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001458	skin of lip	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001459	skin of external ear	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001460	arm	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001461	elbow	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001464	hip	7776	Gnathostomata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001465	knee	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001466	pedal digit	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	Alternative homology hypothesis of low confidence exists for taxon: Dipnotetrapodomorpha
HOM:0000007	historical homology	UBERON:0001467	shoulder	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001469	sternoclavicular joint	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001470	glenohumeral joint	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001471	skin of prepuce of penis	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001473	lymphatic vessel	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001474	bone element	7742	Vertebrata	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001476	deltoid	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001477	infraspinatus muscle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001478	teres major muscle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001479	sesamoid bone	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001483	skin of shoulder	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001485	knee joint	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001486	hip joint	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001487	pes joint	8287	Sarcopterygii	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001489	manus joint	117571	Euteleostomi	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001490	elbow joint	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001506	brachialis muscle	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001507	biceps brachii	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001508	arch of aorta	32523	Tetrapoda	CIO:0000003	high confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001509	triceps brachii	40674	Mammalia	CIO:0000004	medium confidence from single evidence	
HOM:0000007	historical homology	UBERON:0001510	skin of knee	32523	Tetrapoda	CIO:0000004	medium confidence from single evidence	
